<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20260326,150000,1.15241,1.15353,1.1522,1.15348,81371
20260326,160000,1.15348,1.15526,1.15346,1.15421,114404
20260326,170000,1.15421,1.1555,1.15365,1.15474,149063
20260326,180000,1.15474,1.15513,1.1531,1.15411,129125
20260326,190000,1.15413,1.15432,1.15307,1.15353,88159
20260326,200000,1.15353,1.1538,1.1515,1.15257,69961
20260326,210000,1.15257,1.15341,1.15249,1.15336,58222
20260326,220000,1.15338,1.15346,1.15212,1.15218,61115
20260326,230000,1.15216,1.15588,1.1519,1.1525,86465
20260327,000000,1.15254,1.1536,1.15247,1.15321,6201
20260327,010000,1.15322,1.15402,1.15291,1.15379,18436
20260327,020000,1.15379,1.154,1.15336,1.1534,18052
20260327,030000,1.1534,1.1538,1.1524,1.15304,62196
20260327,040000,1.15304,1.15408,1.15294,1.15397,52624
20260327,050000,1.15397,1.15426,1.15357,1.15384,35960
20260327,060000,1.15384,1.15402,1.15335,1.15389,31560
20260327,070000,1.15388,1.15438,1.15367,1.15426,25061
20260327,080000,1.15426,1.15461,1.15369,1.15407,41867
20260327,090000,1.15408,1.1544,1.15336,1.15341,39363
20260327,100000,1.15342,1.15349,1.15165,1.15185,63887
20260327,110000,1.15184,1.15251,1.15155,1.15205,78845
20260327,120000,1.15205,1.1526,1.1514,1.15189,69327
20260327,130000,1.15188,1.1526,1.15099,1.15107,66748
20260327,140000,1.15106,1.15139,1.15044,1.15074,61860
20260327,150000,1.15073,1.1518,1.15015,1.15149,76472
20260327,160000,1.15149,1.1533,1.15138,1.1524,114644
20260327,170000,1.15236,1.15356,1.1523,1.15286,122066
20260327,180000,1.15286,1.15477,1.15176,1.15191,136258
20260327,190000,1.15193,1.1543,1.15144,1.15188,103794
20260327,200000,1.15188,1.1529,1.1506,1.15123,79293
20260327,210000,1.15123,1.15198,1.15066,1.15134,66355
20260327,220000,1.15134,1.1518,1.15096,1.15169,52443
20260327,230000,1.15169,1.15207,1.15043,1.15059,46587
20260328,010000,1.15059,1.15059,1.15059,1.15059,0
20260329,210000,1.1509,1.1509,1.1507,1.1507,15
20260329,220000,1.1507,1.15124,1.15007,1.1501,98
20260329,230000,1.1501,1.1505,1.15,1.15008,94
20260330,000000,1.15008,1.15047,1.1498,1.14999,1669
20260330,010000,1.14993,1.15019,1.14874,1.14884,38577
20260330,020000,1.14884,1.14944,1.1487,1.14914,42269
20260330,030000,1.14915,1.15127,1.14891,1.15066,88545
20260330,040000,1.15066,1.15109,1.15025,1.15048,64387
20260330,050000,1.15048,1.15152,1.1501,1.15111,49161
20260330,060000,1.15111,1.15186,1.15098,1.15155,39016
20260330,070000,1.15156,1.15211,1.15133,1.15135,27166
20260330,080000,1.15135,1.15182,1.15092,1.15157,39669
20260330,090000,1.15157,1.152,1.15112,1.15125,58967
20260330,100000,1.15125,1.15127,1.14936,1.14977,70511
20260330,110000,1.14977,1.14987,1.14903,1.14958,64236
20260330,120000,1.14957,1.14983,1.14834,1.14944,61922
20260330,130000,1.14943,1.14973,1.14876,1.14891,52376
20260330,140000,1.14891,1.15005,1.14835,1.14844,85208
20260330,150000,1.14844,1.14888,1.14726,1.14826,87635
20260330,160000,1.14826,1.14878,1.14618,1.14639,110161
20260330,170000,1.14639,1.14704,1.14544,1.14647,123731
20260330,180000,1.1465,1.14658,1.14429,1.14536,101353
20260330,190000,1.14536,1.14611,1.1447,1.14597,65878
20260330,200000,1.14598,1.14651,1.14553,1.14575,63250
20260330,210000,1.14574,1.14662,1.14565,1.14609,50233
20260330,220000,1.14609,1.14623,1.14534,1.14597,54905
20260330,230000,1.14596,1.14651,1.14566,1.14647,22740
20260331,000000,1.14635,1.14675,1.14545,1.14608,6114
20260331,010000,1.14603,1.14654,1.14588,1.14593,12096
20260331,020000,1.14593,1.14593,1.14519,1.14563,22070
20260331,030000,1.14563,1.14761,1.14466,1.14746,92099
20260331,040000,1.14746,1.14906,1.1473,1.14758,85274
20260331,050000,1.14757,1.14797,1.14729,1.14757,51892
20260331,060000,1.14757,1.14763,1.1466,1.14695,35061
20260331,070000,1.14695,1.1473,1.14685,1.14688,28176
20260331,080000,1.14689,1.14714,1.14619,1.14641,45904
20260331,090000,1.1464,1.14744,1.14604,1.14719,62797
20260331,100000,1.14719,1.14741,1.14626,1.14721,78973
20260331,110000,1.14722,1.14757,1.14638,1.14667,68713
20260331,120000,1.14667,1.14733,1.14617,1.1468,65086
20260331,130000,1.1468,1.14699,1.14578,1.14589,52963
20260331,140000,1.14589,1.14911,1.14572,1.14909,104546
20260331,150000,1.14909,1.15098,1.14867,1.15029,113775
20260331,160000,1.15029,1.15326,1.15002,1.15319,107758
20260331,170000,1.15322,1.15406,1.15107,1.15201,163347
20260331,180000,1.15204,1.15328,1.15114,1.15173,152370
20260331,190000,1.15173,1.1578,1.15137,1.15403,160784
20260331,200000,1.15402,1.15566,1.15384,1.15397,158977
20260331,210000,1.15397,1.15507,1.15381,1.15445,92828
20260331,220000,1.15445,1.15597,1.15385,1.15588,72021
20260331,230000,1.15588,1.15635,1.1551,1.15526,42412
20260401,000000,1.15523,1.15557,1.15469,1.15556,4829
20260401,010000,1.15537,1.15597,1.15521,1.15584,17341
20260401,020000,1.15585,1.15744,1.15565,1.15738,24441
20260401,030000,1.15738,1.15787,1.15691,1.15742,50659
20260401,040000,1.15741,1.15756,1.15544,1.15616,75144
20260401,050000,1.15617,1.1571,1.15602,1.15687,40162
20260401,060000,1.15687,1.15687,1.15586,1.15606,35083
20260401,070000,1.15606,1.15663,1.15591,1.1565,27055
20260401,080000,1.15652,1.15763,1.15644,1.15676,48992
20260401,090000,1.15676,1.15928,1.15617,1.1591,120878
20260401,100000,1.15912,1.15986,1.15766,1.15818,125629
20260401,110000,1.15819,1.16106,1.15772,1.15961,108022
20260401,120000,1.15961,1.16026,1.15803,1.1595,92348
20260401,130000,1.15952,1.16036,1.15931,1.15994,75714
20260401,140000,1.15994,1.16099,1.15976,1.16073,67550
20260401,150000,1.16073,1.16235,1.15932,1.16045,120884
20260401,160000,1.16045,1.16237,1.15987,1.16115,152353
20260401,170000,1.16118,1.16269,1.16043,1.16225,143533
20260401,180000,1.16225,1.16272,1.16047,1.16137,94527
20260401,190000,1.16137,1.1619,1.16042,1.16189,75479
20260401,200000,1.16189,1.16234,1.15934,1.15938,65956
20260401,210000,1.15938,1.15942,1.15766,1.15785,85820
20260401,220000,1.15786,1.15871,1.15759,1.15837,60058
20260401,230000,1.15835,1.1592,1.15832,1.15883,24862
20260402,000000,1.15872,1.1591,1.1581,1.15897,11597
20260402,010000,1.15898,1.15942,1.15876,1.15907,13805
20260402,020000,1.15907,1.15945,1.15885,1.15893,17560
20260402,030000,1.15895,1.15978,1.15865,1.15953,55252
20260402,040000,1.15953,1.16056,1.1545,1.15524,194598
20260402,050000,1.15524,1.15603,1.15435,1.15465,95727
20260402,060000,1.15467,1.1549,1.15372,1.15396,55689
20260402,070000,1.15396,1.15419,1.15318,1.15367,48049
20260402,080000,1.15367,1.1539,1.15245,1.15251,59040
20260402,090000,1.15252,1.15355,1.15149,1.15342,82355
20260402,100000,1.15342,1.15378,1.15184,1.15321,86322
20260402,110000,1.15321,1.15358,1.1524,1.15251,62236
20260402,120000,1.15252,1.1532,1.15215,1.15261,52121
20260402,130000,1.15261,1.15268,1.15107,1.15122,60869
20260402,140000,1.15121,1.15194,1.15086,1.15173,63601
20260402,150000,1.15173,1.15313,1.15165,1.15243,89470
20260402,160000,1.15243,1.1542,1.152,1.15311,123643
20260402,170000,1.15311,1.15639,1.15263,1.1551,178732
20260402,180000,1.1551,1.15587,1.15412,1.15449,138383
20260402,190000,1.15449,1.1548,1.15387,1.15391,91396
20260402,200000,1.15389,1.15492,1.1536,1.15375,62673
20260402,210000,1.15374,1.154,1.15327,1.1536,51772
20260402,220000,1.15359,1.15437,1.1533,1.15345,53815
20260402,230000,1.15345,1.15394,1.15318,1.15382,20055
20260403,000000,1.1538,1.15416,1.15343,1.154,1790
20260403,010000,1.15408,1.15408,1.15359,1.15398,7054
20260403,020000,1.15398,1.1543,1.15389,1.15414,5865
20260403,030000,1.15414,1.1545,1.15377,1.15379,19515
20260403,040000,1.15379,1.154,1.15334,1.15348,18857
20260403,050000,1.15348,1.15383,1.15316,1.15359,17073
20260403,060000,1.15359,1.15375,1.15338,1.1536,8395
20260403,070000,1.1536,1.15362,1.15334,1.15337,16951
20260403,080000,1.15337,1.15381,1.15289,1.15377,16007
20260403,090000,1.15379,1.1541,1.15347,1.15393,12826
20260403,100000,1.15394,1.15462,1.15391,1.15426,14454
20260403,110000,1.15426,1.15453,1.15398,1.15429,11784
20260403,120000,1.15434,1.15456,1.15402,1.15429,13029
20260403,130000,1.15429,1.1549,1.15415,1.15448,10771
20260403,140000,1.15448,1.15467,1.15405,1.1544,14201
20260403,150000,1.15441,1.1546,1.15161,1.15309,53045
20260403,160000,1.15309,1.15386,1.15276,1.15347,28398
20260403,170000,1.15347,1.15365,1.15205,1.1521,24991
20260403,180000,1.15209,1.15277,1.15195,1.15217,34785
20260403,190000,1.15218,1.15222,1.15179,1.15187,24399
20260403,200000,1.15188,1.15217,1.15175,1.15199,22808
20260403,210000,1.15199,1.15211,1.15134,1.15144,13252
20260403,220000,1.15143,1.15158,1.15131,1.15135,3862
20260403,230000,1.15139,1.15315,1.15108,1.15165,4693
20260404,010000,1.15165,1.15165,1.15165,1.15165,0
20260405,220000,1.1517,1.1522,1.151,1.15204,61
20260405,230000,1.152,1.1523,1.15183,1.1522,123
20260406,000000,1.1521,1.15233,1.15178,1.15203,2026
20260406,010000,1.15195,1.15208,1.15044,1.15145,49538
20260406,020000,1.15147,1.15169,1.1508,1.15095,32134
20260406,030000,1.15095,1.15183,1.15089,1.15115,53473
20260406,040000,1.15115,1.15142,1.15059,1.15066,39856
20260406,050000,1.15066,1.1529,1.15064,1.15203,65213
20260406,060000,1.15206,1.15231,1.15167,1.1519,41381
20260406,070000,1.15188,1.1525,1.15181,1.1524,31904
20260406,080000,1.1524,1.15296,1.15227,1.15252,35580
20260406,090000,1.15252,1.15376,1.15216,1.15329,56064
20260406,100000,1.15328,1.1569,1.1525,1.15642,77119
20260406,110000,1.15642,1.15687,1.15534,1.15552,67307
20260406,120000,1.15552,1.15603,1.15468,1.15502,54098
20260406,130000,1.15503,1.15543,1.15372,1.15479,54096
20260406,140000,1.15477,1.155,1.15398,1.15455,47351
20260406,150000,1.15454,1.15546,1.15423,1.15532,56519
20260406,160000,1.15531,1.15614,1.1549,1.15598,82883
20260406,170000,1.15594,1.15716,1.15421,1.15428,147534
20260406,180000,1.15428,1.15444,1.15351,1.15441,100781
20260406,190000,1.15441,1.15482,1.1542,1.1545,69041
20260406,200000,1.1545,1.15488,1.15338,1.15413,89306
20260406,210000,1.15413,1.15526,1.15394,1.15455,92479
20260406,220000,1.15455,1.15467,1.15403,1.15426,43568
20260406,230000,1.15426,1.15445,1.15386,1.15393,22038
20260407,000000,1.15385,1.15442,1.1538,1.15408,4751
20260407,010000,1.15408,1.15446,1.15408,1.15423,8181
20260407,020000,1.15423,1.15432,1.15384,1.15406,12941
20260407,030000,1.15406,1.15438,1.15362,1.15374,46862
20260407,040000,1.15374,1.15401,1.15268,1.15298,56704
20260407,050000,1.153,1.1532,1.15239,1.15296,35962
20260407,060000,1.15295,1.1535,1.15283,1.1534,25222
20260407,070000,1.15343,1.1539,1.15325,1.1538,27789
20260407,080000,1.15381,1.15397,1.15298,1.15351,45555
20260407,090000,1.15353,1.15455,1.15322,1.15445,66545
20260407,100000,1.15445,1.1546,1.15364,1.15424,63543
20260407,110000,1.15425,1.15756,1.15415,1.15734,118903
20260407,120000,1.15734,1.15753,1.15618,1.15624,78589
20260407,130000,1.15627,1.15637,1.15455,1.15539,121940
20260407,140000,1.15541,1.1562,1.15477,1.15599,75959
20260407,150000,1.156,1.15697,1.1518,1.15602,98738
20260407,160000,1.15602,1.1565,1.15556,1.15635,109157
20260407,170000,1.15634,1.15835,1.1558,1.15719,129921
20260407,180000,1.15719,1.15784,1.15656,1.15708,114680
20260407,190000,1.15709,1.15795,1.15693,1.15714,102714
20260407,200000,1.15714,1.15795,1.1566,1.15774,79699
20260407,210000,1.15774,1.15831,1.15711,1.15746,60973
20260407,220000,1.15746,1.16017,1.15726,1.15949,131622
20260407,230000,1.15947,1.1605,1.15921,1.15925,64560
20260408,000000,1.15936,1.16002,1.15907,1.15985,2158
20260408,010000,1.1597,1.16694,1.15872,1.16676,97373
20260408,020000,1.16676,1.16906,1.16608,1.16858,138492
20260408,030000,1.1686,1.16969,1.16656,1.16715,171317
20260408,040000,1.16715,1.16882,1.16705,1.16753,128435
20260408,050000,1.16752,1.16822,1.16683,1.16733,86517
20260408,060000,1.16733,1.16759,1.16656,1.16703,68749
20260408,070000,1.1671,1.16811,1.16709,1.16762,60735
20260408,080000,1.16761,1.17085,1.16714,1.1691,93788
20260408,090000,1.1691,1.17085,1.16842,1.1696,126819
20260408,100000,1.1696,1.17003,1.16787,1.16955,117789
20260408,110000,1.16955,1.16992,1.16685,1.16809,108488
20260408,120000,1.16811,1.16894,1.16777,1.16794,87813
20260408,130000,1.16794,1.16924,1.16772,1.169,68972
20260408,140000,1.169,1.17102,1.16851,1.16998,99392
20260408,150000,1.17003,1.1718,1.16878,1.17139,133363
20260408,160000,1.1714,1.17217,1.16867,1.16947,154173
20260408,170000,1.16944,1.17034,1.16892,1.1694,167496
20260408,180000,1.16941,1.16964,1.1684,1.16859,119289
20260408,190000,1.16861,1.16886,1.16769,1.16814,91140
20260408,200000,1.16816,1.16854,1.16686,1.16746,77969
20260408,210000,1.16742,1.16801,1.16496,1.16501,112804
20260408,220000,1.16501,1.16704,1.16429,1.16676,91573
20260408,230000,1.16676,1.16695,1.16599,1.16617,34312
20260409,000000,1.16617,1.16666,1.1657,1.16651,4553
20260409,010000,1.16651,1.16675,1.1614,1.1662,17346
20260409,020000,1.1662,1.16631,1.1657,1.16588,17947
20260409,030000,1.16588,1.16608,1.16525,1.16569,58285
20260409,040000,1.16569,1.16636,1.165,1.16616,54621
20260409,050000,1.16616,1.16673,1.1658,1.1665,40663
20260409,060000,1.1665,1.1667,1.16603,1.1662,36608
20260409,070000,1.16622,1.1671,1.16615,1.16662,26528
20260409,080000,1.16662,1.1668,1.16588,1.16604,42431
20260409,090000,1.16607,1.16643,1.16539,1.1664,62145
20260409,100000,1.16641,1.16692,1.16551,1.16627,73958
20260409,110000,1.16628,1.16749,1.16594,1.16717,57427
20260409,120000,1.16719,1.16792,1.16682,1.16746,56023
20260409,130000,1.16744,1.16796,1.16709,1.16709,53781
20260409,140000,1.1671,1.16895,1.16693,1.16881,59878
20260409,150000,1.16882,1.169,1.16787,1.1686,76856
20260409,160000,1.1686,1.16953,1.16808,1.16817,96828
20260409,170000,1.16817,1.16881,1.1674,1.16845,108446
20260409,180000,1.16845,1.17071,1.16773,1.17053,139291
20260409,190000,1.17052,1.1714,1.17019,1.17102,85838
20260409,200000,1.17104,1.17234,1.1546,1.1714,65320
20260409,210000,1.1714,1.17148,1.16971,1.16991,85797
20260409,220000,1.16991,1.17084,1.16976,1.17003,56904
20260409,230000,1.17005,1.17007,1.16949,1.16991,22289
20260410,000000,1.16986,1.17041,1.16935,1.17006,5061
20260410,010000,1.17007,1.17026,1.16921,1.16937,19543
20260410,020000,1.16938,1.16961,1.16898,1.16913,15545
20260410,030000,1.16914,1.16916,1.16851,1.16877,37626
20260410,040000,1.16878,1.16946,1.16858,1.16921,37090
20260410,050000,1.16921,1.16942,1.1686,1.16907,30509
20260410,060000,1.16906,1.16967,1.16894,1.16954,22127
20260410,070000,1.16954,1.16966,1.16908,1.16916,21958
20260410,080000,1.16916,1.16927,1.16872,1.16897,28642
20260410,090000,1.16897,1.16936,1.16828,1.16841,50544
20260410,100000,1.16841,1.16897,1.16787,1.16796,57280
20260410,110000,1.16796,1.169,1.16772,1.16858,49240
20260410,120000,1.16858,1.1711,1.16845,1.17101,80917
20260410,130000,1.17101,1.1716,1.17054,1.17127,50681
20260410,140000,1.17127,1.1719,1.17106,1.17139,46786
20260410,150000,1.17139,1.17256,1.17092,1.17206,89392
20260410,160000,1.17206,1.1735,1.17183,1.17276,97912
20260410,170000,1.17273,1.17381,1.17197,1.17275,118423
20260410,180000,1.17277,1.17398,1.1523,1.17221,95102
20260410,190000,1.17221,1.17254,1.17132,1.17202,67024
20260410,200000,1.17202,1.1726,1.17185,1.17231,45484
20260410,210000,1.17233,1.17354,1.17185,1.17314,56200
20260410,220000,1.17314,1.17326,1.17268,1.17273,39188
20260410,230000,1.1727,1.1731,1.1719,1.17216,35775
20260411,010000,1.17216,1.17216,1.17216,1.17216,0
20260412,220000,1.16708,1.1676,1.1666,1.1673,36
20260412,230000,1.1673,1.1677,1.1668,1.1671,104
20260413,000000,1.16739,1.16805,1.16631,1.16702,6499
20260413,010000,1.1669,1.16785,1.1665,1.16723,56815
20260413,020000,1.16721,1.16754,1.16636,1.16746,42402
20260413,030000,1.16746,1.16876,1.16707,1.16873,59360
20260413,040000,1.16875,1.169,1.168,1.16859,58656
20260413,050000,1.1686,1.16901,1.16847,1.16881,34727
20260413,060000,1.16883,1.16893,1.16855,1.1688,31320
20260413,070000,1.16879,1.16901,1.16854,1.16859,29222
20260413,080000,1.16859,1.16891,1.16828,1.16877,44010
20260413,090000,1.16877,1.16949,1.16776,1.16853,75564
20260413,100000,1.16853,1.17001,1.16853,1.16971,70394
20260413,110000,1.16971,1.16972,1.16831,1.16858,66704
20260413,120000,1.16859,1.16928,1.16834,1.16861,58733
20260413,130000,1.16861,1.16951,1.16823,1.16934,53370
20260413,140000,1.16934,1.16997,1.16806,1.16817,74303
20260413,150000,1.16817,1.16991,1.16802,1.16981,77899
20260413,160000,1.16983,1.17124,1.1696,1.17051,100832
20260413,170000,1.17052,1.17208,1.17002,1.171,111716
20260413,180000,1.17101,1.17125,1.17023,1.17094,90083
20260413,190000,1.17096,1.17315,1.17067,1.1725,115925
20260413,200000,1.1725,1.17378,1.17245,1.17336,58485
20260413,210000,1.17331,1.17662,1.17331,1.17645,70914
20260413,220000,1.17644,1.1765,1.17537,1.176,54925
20260413,230000,1.17601,1.17631,1.17562,1.17574,25312
20260414,000000,1.17575,1.1759,1.1752,1.17554,6007
20260414,010000,1.17553,1.17646,1.1755,1.17612,14506
20260414,020000,1.17612,1.1767,1.17604,1.17666,19339
20260414,030000,1.17664,1.17679,1.17606,1.17663,37684
20260414,040000,1.17663,1.17678,1.17592,1.17599,37668
20260414,050000,1.17601,1.17622,1.17558,1.17606,25044
20260414,060000,1.17604,1.17682,1.17587,1.17665,21813
20260414,070000,1.17667,1.177,1.17643,1.17666,15205
20260414,080000,1.17666,1.17696,1.17591,1.17641,36113
20260414,090000,1.17641,1.17782,1.17577,1.17779,62921
20260414,100000,1.17779,1.17967,1.1777,1.17798,93575
20260414,110000,1.17798,1.17844,1.17747,1.17824,67034
20260414,120000,1.17824,1.17925,1.17816,1.17883,53830
20260414,130000,1.17886,1.17988,1.1788,1.17963,56439
20260414,140000,1.17964,1.1806,1.1795,1.17993,61199
20260414,150000,1.17993,1.18058,1.17924,1.18044,108049
20260414,160000,1.18044,1.18077,1.17932,1.17992,117819
20260414,170000,1.17992,1.18111,1.17929,1.18086,118422
20260414,180000,1.18086,1.18087,1.17872,1.17901,108064
20260414,190000,1.17901,1.1797,1.17879,1.17937,57678
20260414,200000,1.17941,1.17994,1.17915,1.17955,43365
20260414,210000,1.17955,1.1797,1.17902,1.17928,62241
20260414,220000,1.17928,1.17953,1.17901,1.17918,39720
20260414,230000,1.17918,1.17961,1.1791,1.17932,16997
20260415,000000,1.17929,1.17953,1.17872,1.179,3472
20260415,010000,1.179,1.17992,1.17895,1.17949,16199
20260415,020000,1.17949,1.18018,1.17939,1.17981,28018
20260415,030000,1.17981,1.17988,1.1789,1.17939,52791
20260415,040000,1.17939,1.17968,1.17893,1.17906,52195
20260415,050000,1.17904,1.1791,1.17785,1.17833,37525
20260415,060000,1.17833,1.17892,1.178,1.17869,28136
20260415,070000,1.17869,1.17895,1.1786,1.17883,21356
20260415,080000,1.17884,1.17983,1.1788,1.17917,50649
20260415,090000,1.17918,1.17993,1.17836,1.17841,64072
20260415,100000,1.17841,1.17905,1.17825,1.17853,77584
20260415,110000,1.17855,1.17953,1.1785,1.17889,67979
20260415,120000,1.17889,1.17914,1.1775,1.17815,89982
20260415,130000,1.17815,1.17865,1.17716,1.17766,94574
20260415,140000,1.17769,1.17847,1.17728,1.17827,80765
20260415,150000,1.1783,1.17928,1.17769,1.17878,72449
20260415,160000,1.17879,1.17974,1.17838,1.17879,87324
20260415,170000,1.17879,1.18002,1.17848,1.17965,91823
20260415,180000,1.17965,1.1808,1.17943,1.17977,89330
20260415,190000,1.17979,1.18027,1.1797,1.18008,61319
20260415,200000,1.18008,1.1802,1.17923,1.17946,44717
20260415,210000,1.17946,1.18019,1.17934,1.18003,59243
20260415,220000,1.18003,1.18048,1.1798,1.17997,40091
20260415,230000,1.17997,1.1801,1.1795,1.17988,23964
20260416,000000,1.17985,1.18027,1.17947,1.17974,5955
20260416,010000,1.17974,1.18031,1.17954,1.18022,11908
20260416,020000,1.18022,1.1808,1.1802,1.18064,12865
20260416,030000,1.18066,1.18085,1.18023,1.18071,31861
20260416,040000,1.18072,1.18094,1.17964,1.18024,38381
20260416,050000,1.18021,1.18175,1.18016,1.18168,40743
